Tweet_date,Tweet_time,Tweet_City,Tweet_Country,Tweet_account,Retweet_count,Tweet_Text,Sentiment Score,Polarity
4/7/2020,12:47:00,Geneva,Switzerland,WHO,330,nurse midwife put risk people,0,neutral
4/7/2020,12:48:00,Geneva,Switzerland,WHO,483,work country born gt world,0,neutral
4/7/2020,12:49:00,Geneva,Switzerland,wto,15,wto launch call proposal public forum,0,neutral
4/7/2020,12:49:00,Geneva,Switzerland,WHO,793,nurse frontline battling pandemic day let show,0,neutral
4/7/2020,12:50:00,Geneva,Switzerland,WHO,303,nurse midwife play role caring people including time crisis non,0,neutral
4/7/2020,12:50:00,Geneva,Switzerland,WHO,202,nurse midwife understand healthcare system giving dec,0,neutral
4/7/2020,12:51:00,Geneva,Switzerland,WHO,87,acknowledge critical role nurse midwife play keeping world healthy nurse,0.25,positive
4/7/2020,12:52:00,Geneva,Switzerland,WHO,116,april day celebrate work nurse midwife remind world leader critical role play,0,neutral
4/7/2020,12:52:00,Geneva,Switzerland,WHO,299,underscore critical unmet protective equipment nursesmidwives enable,0,neutral
4/7/2020,12:53:00,Geneva,Switzerland,wto,6,wto great set statistical data click explore information visit,0.8,positive
4/7/2020,12:54:00,Geneva,Switzerland,wto,11,ready launch upcoming trade growth colleague working hard home,-0.046,negative
4/7/2020,12:55:00,Geneva,Switzerland,wto,3,opportunity express appreciation gratitude healthcare practice,0,neutral
4/7/2020,12:55:00,Geneva,Switzerland,WHO,1974,nan,0,neutral
4/7/2020,12:56:00,Geneva,Switzerland,WHO,2101,minute,0,neutral
4/7/2020,12:57:00,Geneva,Switzerland,WHO,154,today who birthday april units day mark year,0,neutral
4/7/2020,13:00:00,Geneva,Switzerland,WHO,50,today highlighting vital role nurse midwife part international,0.05,positive
4/7/2020,13:06:00,Geneva,Switzerland,WHO,45,reason celebrationnnthe world grip severe health,0,neutral
4/7/2020,13:06:00,Geneva,Switzerland,WHO,29,there taking stock equipment amp lending unit nntheyre learning job information,0,neutral
4/7/2020,13:08:00,Geneva,Switzerland,WHO,60,day nurse putting risk alleviate suffering amp save livesntheyre reorganizing ward,0,neutral
4/7/2020,13:12:00,Geneva,Switzerland,WHO,51,hear story nurse videocalling family member late night goodbye dying rel,-0.3,negative
4/7/2020,13:13:00,Geneva,Switzerland,WHO,103,nurse unthinkable critical patient isolated human touch,-0.017,negative
4/7/2020,13:14:00,Geneva,Switzerland,WHO,67,infected amp paid ultimate pricennwhen health worker,0,neutral
4/7/2020,13:14:00,Geneva,Switzerland,WHO,39,baby born midwife provide care make pregnancy childbirth,0,neutral
4/7/2020,13:14:00,Geneva,Switzerland,WHO,49,ensure medical mask amp personal protective equipment ne,0,neutral
4/7/2020,13:15:00,Geneva,Switzerland,WHO,83,lesson hope world learns invest nurse,0,neutral
4/7/2020,13:17:00,Geneva,Switzerland,WHO,48,today im proud launch report amp state world nursing,0.8,positive
4/7/2020,13:18:00,Geneva,Switzerland,WHO,76,calling country shortage nurse increase number nurse graduate average,-0.15,negative
4/7/2020,13:20:00,Geneva,Switzerland,WHO,67,number nurse increased amp world facing global shortfall,0,neutral
4/7/2020,13:23:00,Geneva,Switzerland,WHO,181,committed working country ensure nurse amp midwife receiventhe training,0,neutral
4/7/2020,13:26:00,Geneva,Switzerland,WHO,314,nurse midwife bottom heart you deep airation respect,0,neutral
4/7/2020,13:28:00,Geneva,Switzerland,wto,8,experience exportingimporting recent month organization set question survey,0,neutral
4/7/2020,13:28:00,Geneva,Switzerland,WHO,290,happy nurses midwife advocate amp innovator,0.8,positive
4/7/2020,13:29:00,Geneva,Switzerland,WHO,114,strong support today high commissioner sister,0.297,positive
4/7/2020,13:33:00,Geneva,Switzerland,WHO,184,majesty queen elizabeth kind word today,0.6,positive
4/7/2020,13:37:00,Geneva,Switzerland,WHO,139,nurse safe healthy difficult time recognize vital cont,0.15,positive
4/7/2020,13:40:00,Geneva,Switzerland,WHO,1852,niall world nurse midwife health worker fighting day night safe fro,0.5,positive
4/7/2020,13:41:00,Geneva,Switzerland,WHO,1582,woman make majority health amp social care worker earn male counterpart,0.017,positive
4/7/2020,13:43:00,Geneva,Switzerland,WHO,249,user question past week answer,-0.25,negative
4/7/2020,13:47:00,Geneva,Switzerland,WHO,152,investing nursing leadership vital strengthening workforce wit,0.1,positive
4/7/2020,13:50:00,Geneva,Switzerland,WHO,111,convey heartfelt appreciation nurse healthcare team frontline,0,neutral
4/7/2020,13:51:00,Geneva,Switzerland,WHO,193,nurse karim nurse year time choose path health wa,0,neutral
4/7/2020,13:56:00,Geneva,Switzerland,WHO,334,today day celebrate nurse midwife live happier healthier world,0.136,positive
4/7/2020,13:56:00,Geneva,Switzerland,WHO,193,were job carry risk thing stay home,0,neutral
4/7/2020,13:56:00,Geneva,Switzerland,wto,5,rice maize wheat staple million people market monitor most,0.5,positive
4/7/2020,13:58:00,Geneva,Switzerland,WHO,327,nurse rely mask goggles gown amp glove protect le,0,neutral
4/7/2020,13:59:00,Geneva,Switzerland,wto,10,join online april virtual press conference livecasting,0,neutral
4/7/2020,14:02:00,Geneva,Switzerland,WHO,169,partnered answer question people past wee,-0.25,negative
4/7/2020,14:12:00,Geneva,Switzerland,WHO,6608,nan,0,neutral
4/7/2020,14:13:00,Geneva,Switzerland,WHO,2273,nan,0,neutral
4/7/2020,14:14:00,Geneva,Switzerland,WHO,237,let remember mark st international year nurse midwife help spread,0,neutral
4/7/2020,14:14:00,Geneva,Switzerland,WHO,397,nurse midwife working round clock fight pandemic,-0.2,negative
4/7/2020,14:16:00,Geneva,Switzerland,WHO,797,april newe mark day year today amp,0,neutral
4/7/2020,14:20:00,Geneva,Switzerland,WHO,143,committed working country ensuring receive training,0,neutral
4/7/2020,14:21:00,Geneva,Switzerland,WHO,132,calling country shortage nurse increase number nurse graduate average,-0.15,negative
4/7/2020,14:22:00,Geneva,Switzerland,WHO,94,number nurse globally increased amp world facing global shortfall,0,neutral
4/7/2020,14:22:00,Geneva,Switzerland,WHO,320,today launched report amp state world nursing,0,neutral
4/7/2020,14:26:00,Geneva,Switzerland,WHO,148,day celebrate nurse amp midwife amp commit,0,neutral
4/7/2020,14:33:00,Geneva,Switzerland,WHO,162,day nurse putting risk alleviate suffering save life,0,neutral
4/7/2020,14:33:00,Geneva,Switzerland,WHO,793,nurse frontline battling pandemic day let show gratitude,0,neutral
4/7/2020,14:35:00,Geneva,Switzerland,WHO,210,outbreak coming end congolese health worker nurse training,0,neutral
4/7/2020,14:38:00,Geneva,Switzerland,WHO,477,understands country recommended medical amp non-medical mask,0,neutral
4/7/2020,14:40:00,Geneva,Switzerland,WHO,174,mask worn safely properly who advice put dispose,0,neutral
4/7/2020,14:40:00,Geneva,Switzerland,WHO,95,mask part comprehensive package intervention,0,neutral
4/7/2020,14:46:00,Geneva,Switzerland,WHO,100,community recommend medical mask people sick ca,-0.357,negative
4/7/2020,14:47:00,Geneva,Switzerland,WHO,27,health care facility provided guidance medical mask respirator,0,neutral
4/7/2020,14:48:00,Geneva,Switzerland,WHO,55,encourage country mask general population study effectiveness,0.05,positive
4/7/2020,14:48:00,Geneva,Switzerland,WHO,6624,today celebrate work nurse amp midwife showing appreciation bravery courage amp,0,neutral
4/7/2020,14:49:00,Geneva,Switzerland,WHO,380,pandemic underscore urgent strengthen global health workforce nurse,0,neutral
4/7/2020,14:51:00,Geneva,Switzerland,WHO,337,state world nursing report government invest massive acceleration nursing,0,neutral
4/7/2020,14:52:00,Geneva,Switzerland,WHO,827,healthcare worker para todor,0,neutral
4/7/2020,14:57:00,Global,Global,Uber,47,working restaurant running food delivered unprecedented time younnwere proud,0.7,positive
4/7/2020,14:59:00,Global,Global,Uber,1,email account detail mobile email assist,0,neutral
4/7/2020,15:03:00,Global,Global,Uber,0,sulayman follow assist ,0,neutral
4/7/2020,15:05:00,Gurgaon,India,NestleIndia,4,maggi release morale boosting brand film assuring customer back time crisis notts,0,neutral
4/7/2020,15:06:00,Gurgaon,India,NestleIndia,251,superb process place factory post all company adopt practice ttp tc,1,positive
4/7/2020,15:07:00,India,India,cisco_in,1,number remote worker rise ensure employee stay fully productive cisco weber costa,-0.1,negative
4/7/2020,15:10:00,India,India,cisco_in,33,join expert deloitte consulting cisco learn practice,0,neutral
4/7/2020,15:13:00,India,India,MicrosoftIndia,1,machine learning unlocking secret human movement reshaping prospects,-0.2,negative
4/7/2020,15:22:00,India,India,MicrosoftIndia,2,join first-ever microsoft partner leadership virtual conclave opportunity learn connect collar,0,neutral
4/7/2020,15:23:00,India,India,amazonIN,24,health professional effort contribution,0.1,positive
4/7/2020,15:23:00,India,India,cisco_in,0,find portfolio simplifies experience insight upcoming seminar,0,neutral
4/7/2020,15:24:00,India,India,Uber_India,4,hero working tirelessly medical professional move ease meet santa drove,0.05,positive
4/7/2020,15:27:00,India,India,cisco_in,23,introducing seminar series future work collaboration register free st,0.2,positive
4/7/2020,15:30:00,India,India,PepsiCoIndia,0,continue serve nation challenging time,0.5,positive
4/7/2020,15:30:00,London,UK,GSK,19,ask collaborating partner make vaccine adjuvant technology scientist organ,0,neutral
4/7/2020,15:30:00,London,UK,GSK,61,were formed collaboration support uk national effort boost,0,neutral
4/7/2020,15:32:00,London,UK,GSK,20,set testing laboratory university anne mclaren laboratory,0,neutral
4/7/2020,15:34:00,Mumbai,India,BSEIndia,1,reopening sense update,0,neutral
4/7/2020,15:34:00,Mumbai,India,BSEIndia,0,sense open gain point,0,neutral
4/7/2020,15:38:00,Mumbai,India,BSEIndia,1,investmentgreviance redress mechanism,0,neutral
4/7/2020,15:39:00,Mumbai,India,BSEIndia,1,procedure opening online trading account,0,neutral
4/7/2020,15:40:00,Mumbai,India,BSEIndia,7,bse commodity price update april,0,neutral
4/7/2020,15:41:00,Mumbai,India,BSEIndia,0,to zee pammy,0,neutral
4/7/2020,15:43:00,Mumbai,India,BSEIndia,1,tcorhmrvnmear,0,neutral
4/7/2020,15:43:00,Mumbai,India,BSEIndia,2,closing sense update,0,neutral
4/7/2020,15:53:00,Mumbai,India,BSEIndia,1,top trading highlight,0.5,positive
4/7/2020,15:56:00,Mumbai,India,BSEIndia,4,top turnover,0.5,positive
4/7/2020,15:56:00,New York City,USA,skift,1,etched test airport scanner pinpointing sick passenger,-0.714,negative
4/7/2020,15:56:00,New York City,USA,skift,2,travel agency flight centre shutter forefront part billion saving effort,0,neutral
4/7/2020,15:58:00,New York City,USA,skift,6,carnival sell percent stake saudi dire financial warning,0,neutral
4/7/2020,15:59:00,New York City,USA,skift,1,florida feel worst coronavirus economic sting report,-0.4,negative
4/7/2020,15:59:00,New York City,USA,skift,10,lufthansa considers closing germanwings,0,neutral
4/7/2020,16:00:00,New York City,USA,skift,4,letter year travel ttp to bxrstssyn,0,neutral
4/7/2020,16:01:00,New York City,USA,skift,1,faced plummeting business outrage host everapproaching deadline public,0,neutral
4/7/2020,16:01:00,New York City,USA,skift,0,grounded airline worker virus prevention service singapore,0,neutral
4/7/2020,16:02:00,New York City,USA,skift,0,air franceklm seek billion lifeline government,0,neutral
4/7/2020,16:02:00,New York City,USA,skift,0,thailand takemetour ride crisis storm selling tech expertise business,0,neutral
4/7/2020,16:03:00,New York City,USA,skift,0,european airline ceo quick fix,0.167,positive
4/7/2020,16:05:00,New York City,USA,skift,1,korean air asks percent employee partially paid leave,-0.1,negative
4/7/2020,16:05:00,New York City,USA,skift,3,here happen corporate warfare,0,neutral
4/7/2020,16:06:00,New York City,USA,skift,0,economy extended stay strongest weak hotel sector march,-0.375,negative
4/7/2020,16:07:00,New York City,USA,skift,2,shift seminar airline april rethinking route fleet loyalty,0,neutral
4/7/2020,16:07:00,New York City,USA,skift,0,thailand takemetour ride crisis storm selling tech expertise business,0,neutral
4/7/2020,16:08:00,New York City,USA,skift,6,letter year travel ttp tcocwcrdx ph,0,neutral
4/7/2020,16:11:00,New York City,USA,skift,0,foursquarefactual merger set location data alternative goole casebook,0,neutral
4/7/2020,16:12:00,New York,USA,NYSE,63,brent crude oil price year jan jan jan jan jan feb,-0.7,negative
4/7/2020,16:13:00,New York,USA,NYSE,28,nyse ring opening bell soweto food service staff beth israel deaconess medical center bo,-0.05,negative
4/7/2020,16:13:00,New York,USA,NYSE,6,real peacetime call ceo tony malkinnnwe facetiming ceo learn bus,0.2,positive
4/7/2020,16:16:00,New York,USA,NYSE,60,true partner spring action needed thankful announce distributing critical supply secured,0.15,positive
4/7/2020,16:28:00,New York,USA,NYSE,7,recognizing amazing food service team ttp tcoihrocc mrs,0.6,positive
4/7/2020,16:31:00,New York,USA,NYSE,14,donate april western union western union foundation match donation us,0,neutral
4/7/2020,16:54:00,New York,USA,NYSE,15,back full service offering president reopening floor,0.175,positive
4/7/2020,16:57:00,New York,USA,NYSE,10,highlighting essential worker show this morning,0,neutral
4/7/2020,16:58:00,New York,USA,NYSE,448,im excited share free app track fight download self-report,0.388,positive
4/7/2020,17:00:00,New York,USA,AlibabaB2B,0,picture essential business mind hospital grocery store consumer basin,0,neutral
4/7/2020,17:00:00,New York,USA,NYSE,0,happy share good news good news network talk,0.733,positive
4/7/2020,17:01:00,New York,USA,AlibabaB2B,0,essential business business unsung hero economy vanish,0,neutral
4/7/2020,17:04:00,New York,USA,AlibabaB2B,0,support business subs essential,0,neutral
4/7/2020,17:10:00,New York,USA,NYSE,3,ceo tony malkin pleasure kicking series work watch full,0.35,positive
4/7/2020,17:11:00,New York,USA,NYSE,10,dollaryen volatility elevated japan declares ovid emergency ttp coz had,0,neutral
4/7/2020,17:12:00,New York,USA,NYSE,35,doctor scientist fighting ovid ceo created app,0,neutral
4/7/2020,17:15:00,New York,USA,NYSE,6,nyse ring closing bell judy wallace store associate roger newport kentucky,0,neutral
4/7/2020,17:15:00,New York,USA,NYSE,14,dow closed point lower today point earlier trading session,-0.05,negative
4/7/2020,17:16:00,New York,USA,NYSE,49,proud join championing nurse amp midwife courageously working frontline,0.8,positive
4/7/2020,17:26:00,New York,USA,NYSE,1,independent nonprofit built app join fight ovid users welfare,0,neutral
4/7/2020,17:32:00,New York,USA,NYSE,20,previous year time frontline health care worker,-0.167,negative
4/7/2020,17:33:00,New York,USA,NYSE,6,today market update nn dow pared gain close sign ovid slowing nations,0,neutral
4/7/2020,17:34:00,New York,USA,NYSE,5,rang today closing bell judy wallace essential worker store associate,0,neutral
4/7/2020,17:40:00,New York,USA,NYSE,5,economic impact ovid collide strong hurricane season following hurricane andrew,0.211,positive
4/7/2020,17:42:00,New York,USA,NYSE,7,real peacetime call friend tony malkin newe talked company owns,0.2,positive
4/7/2020,17:53:00,NA,NA,AlibabaGroup,13,ababa group chairman ceo daniel zhang today issued memo announcing launch spring thunder,0,neutral
4/7/2020,17:57:00,NA,NA,Nasdaq,6,nasdaq partner provide greater access market data microwave technology jointly owned company buil,0.5,positive
4/7/2020,17:57:00,NA,NA,Nasdaq,7,big focus investor today economy job opening labor turnover survey,0,neutral
4/7/2020,17:58:00,NA,NA,Nasdaq,21,today world firstofitskind multiplatform fundraising,0,neutral
4/7/2020,18:00:00,NA,NA,Nasdaq,13,america restaurant helpnnthe coronavirus pose significant threat future industry,0.188,positive
4/7/2020,18:00:00,NA,NA,Nasdaq,5,clear tideline returning normalcy chief economist join global market,0.05,positive
4/7/2020,18:01:00,NA,NA,AlibabaGroup,9,excited part world special event brings biggest,0.366,positive
4/7/2020,18:02:00,NA,NA,Nasdaq,19,raising awareness huge coming fight effect,0.4,positive
4/7/2020,18:02:00,NA,NA,Nasdaq,6,express gratitude healthcare worker working frontline day,0,neutral
4/7/2020,18:03:00,NA,NA,Nasdaq,10,april mark experience unprecedented time leader nasdaq sh,0.6,positive
4/7/2020,18:03:00,NA,NA,Nasdaq,0,turning home workspace benefit challenge nasdaq chief people officer bryan sri,0,neutral
4/7/2020,18:03:00,NA,NA,Nasdaq,0,dress impress taking time dress feel confident,0.5,positive
4/7/2020,18:04:00,NA,NA,Nasdaq,0,set regular office hour regular schedule productive possible,0,neutral
4/7/2020,18:04:00,NA,NA,Nasdaq,0,break major advantage working home flexibility wisely,0.381,positive
4/7/2020,18:05:00,NA,NA,Nasdaq,0,set designated work area consistency important working home choose place work stick inn,0.4,positive
4/7/2020,18:05:00,NA,NA,Nasdaq,1,avoid distraction make your keeping accountable your working home,0,neutral
4/7/2020,18:08:00,NA,NA,Nasdaq,1,read tip working home successfully,0.75,positive
4/7/2020,18:08:00,NA,NA,Nasdaq,6,hero healthcare worker helping combat join,0,neutral
4/7/2020,18:13:00,Philadelphia and RTP,USA,GSKUS,2,curious chronic lung disease affect family experience,-0.1,negative
4/7/2020,18:16:00,Madrid,Spain,UNWTO,103,tourism taking break working hard ensure benefit,-0.292,negative
4/7/2020,18:18:00,Madrid,Spain,UNWTO,25,today day celebrate frontline healthcare professional,0.1,positive
4/7/2020,18:28:00,Madrid,Spain,UNWTO,16,mark extend gratitude working frontline pandemic,0,neutral
